"_ID_";"_MODEL_";"_NAME_";"_SKU_";"_PRICE_";"_CATEGORY_";"_QUANTITY_";"_PRODUCT_IMAGES_";"_MANUFACTURER_";"_DESCRIPTION_";"_ATTRIBUTES_";"Вид (ROZETKA)";"Вид изделия (PROM)";"_ATTRIBUTES_";"_CATEGORY_";"_PRODUCT_IMAGES_"
2971;2971;"Гном Футболка біла футболка з малюнком 60 / 104-110(р) 4В140-04";"4В140-04";45;-1;2;1;"Гном";"";"";"";"";"";"Импорт";
2972;2972;"Гном Футболка біла футболка з малюнком 64 / 116-122(р) 4В140-04";"4В140-04";45;-1;3;1;"Гном";"";"";"";"";"";"Импорт";
2973;2973;"Гном Футболка біла футболка з малюнком 68 / 128-134(р) 4В140-04";"4В140-04";45;-1;2;1;"Гном";"";"";"";"";"";"Импорт";
2974;2974;"Гном Футболка жовта 56 / 92-98(р) 2В140-02";"2В140-02";55;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
2986;2986;"Гном Комплект футболка+шорти 68-74(р) 1603";"1603";79;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
2988;2988;"Гном Футболка+шорти Міккі Маус 56-62(р) 18301";"18301";70;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
2997;2997;"Гном Піжама ЛОЛ 80/86(р) 6618";"6618";140;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
3000;3000;"Комплект Гном 80-86 см. Красный 37704";"37704";88;-1;1;1;"Гном";"&nbsp; &nbsp;Прекрасный летний комплект от украинского производителя.<BR>&nbsp;&nbsp; В комплект входит: майка и шорты.<BR>&nbsp;&nbsp; Материал - 100% хлопок. ";"";"";"";"1 год,1.5 года,2 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Комплекты и спортивные костюмы,Комплект";http://134.249.121.87/Rozetka/Photo/3000.jpg,http://134.249.121.87/Rozetka/Photo/3000_1.jpg
3001;3001;"Комплект Гном 92-98 см. Красный 37704";"37704";88;-1;1;1;"Гном";"&nbsp; &nbsp;Прекрасный летний комплект от украинского производителя.<BR>&nbsp;&nbsp; В комплект входит: майка и шорты.<BR>&nbsp;&nbsp; Материал - 100% хлопок. ";"";"";"";"2 года,2.5 года,3 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Комплекты и спортивные костюмы,Комплект";http://134.249.121.87/Rozetka/Photo/3001.jpg,http://134.249.121.87/Rozetka/Photo/3001_1.jpg
3005;3005;"Гном Купальник спортивний чорний 128/134(р) 2В300-22 300-1032";"2В300-22 300-1032";150;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
3011;3011;"Вышиванка Гном 146 см. Белый 154-04";"154-04";135;-1;1;1;"Гном";"";"";"";"";"";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Футболки и блузы для девочек,Вышиванка";
3023;3023;"Гном Водолазка сіро-рожева, сіро/синя 128(р) 117-16 11716";"117-16 11716";125;-1;2;1;"Гном";"";"";"";"";"";"Импорт";
3024;3024;"Водолазка Гном 86 см. Серый 500-25";"500-25";120;-1;1;1;"Гном";"&nbsp;&nbsp; Стильный детский гольф-блуза серого цвета с принтом ""Сердца"".<BR>&nbsp;&nbsp; Ткань: фуликра с люрексом. Очень мягкая и приятная к телу.<BR>&nbsp;&nbsp; Отличное качество и удобная модель в красивом и стильном дизайне. ";"";"";"";"1 год,1.5 года,2 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Футболки и блузы для девочек,Водолазка";http://134.249.121.87/Rozetka/Photo/3024.jpg
3038;3038;"Гном Сукня тепла 128(р) 100-40 10040";"100-40 10040";175;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
3044;3044;"Гном Треси ЛОЛ 128-134(р) 139-77";"139-77";60;-1;1;1;"Гном";"";"";"";"";"";"Импорт";
3045;3045;"Ладан Маска Дитяча(р) ла9";"ла9";25;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3046;3046;"Защитная маска для лица Ладан Вышивка Однотонная 2908700030465";"2908700030465";36;-1;25;1;"Ладан";"";"";"";"";"";"Красота и здоровье,Аптека,Товары медицинского назначения,Одноразовая медицинская одежда,Защитная маска для лица";
3047;3047;"Ладан Маска Дор. чорна(р) ла9";"ла9";30;-1;1;1;"Ладан";"";"";"";"";"";"Красота и здоровье,Аптека,Товары медицинского назначения,Одноразовая медицинская одежда,Защитная маска для лица";
3050;3050;"Ладан Крижма ла5";"ла5";100;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3052;3052;"Ладан Шапочка ШП3 ла3";"ла3";30;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3053;3053;"Ладан Слюнявчик ла4";"ла4";20;-1;5;1;"Ладан";"";"";"";"";"";"Импорт";
3054;3054;"Ладан Слюнявчик ла4*";"ла4";55;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3055;3055;"Ладан Пінетки однотонні пі1";"пі1";17;-1;3;1;"Ладан";"";"";"";"";"";"Импорт";
3057;3057;"Ладан Шкарпетки демі 18-20(р) ла10";"ла10";15;-1;4;1;"Ладан";"";"";"";"";"";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские колготки и носки,Носки";
3063;3063;"Ладан Колготи Bobby premium tights 62-68(р) ла12";"ла12";55;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3064;3064;"Ладан Колготи Bobby premium tights 74-80(р) ла12";"ла12";55;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3070;3070;"Ладан Труси кольорові хл. 28 / 98(р) 10117";"10117";30;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3073;3073;"Ладан Труси кольорові хл. 34 / 134(р) 10120";"10120";27;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3074;3074;"Ладан Труси кольорові хл. 36 / 140(р) 10121";"10121";27;-1;3;1;"Ладан";"";"";"";"";"";"Импорт";
3080;3080;"Ладан Труси кольорові хл. СТРЕЙЧ ТР8 32 / 122(р) 10133";"10133";40;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3086;3086;"Ладан Труси-боксери хл. 28 / 98(р) 10137";"10137";45;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3087;3087;"Ладан Труси-боксери хл. 30 / 110(р) 10138";"10138";45;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3088;3088;"Ладан Труси-боксери хл. 32 / 122(р) 10139, 02-11, 02-13";"10139, 02-11, 02-13";45;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3089;3089;"Ладан Труси-боксери хл. 34 / 134(р) 10140";"10140";45;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3091;3091;"Ладан Труси-боксери хл. 38 / 146(р) 10142";"10142";45;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3097;3097;"Ладан Труси кольорові дів. ТР1 30 / 110(р) 11626 10070, 02-1, 02-2, 10078";"11626 10070, 02-1, 02-2, 10078";30;-1;3;1;"Ладан";"";"";"";"";"";"Импорт";
3117;3117;"Ладан Майка дитяча кулір МК9 24 / 80(р) 11582";"11582";50;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3120;3120;"Ладан Майка дитяча кулір МК9 30 / 110(р) 11585";"11585";60;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3122;3122;"Ладан Майка дитяча кулір МК9 34 / 134(р) 11587 мк9";"11587 мк9";60;-1;3;1;"Ладан";"";"";"";"";"";"Импорт";
3128;3128;"Майка Ладан 146 см Белый 10024";"10024";75;-1;2;1;"Ладан";"&nbsp;&nbsp; Майка на бретелях для девочек, из ткани кулир, производства фирмы «Ладан», Львовская область. <BR>&nbsp;&nbsp; Особенно практична в любой период года. Только хлопчатобумажные ткани лучше всего подходят для одевания детей непосредственно на тело.<BR>&nbsp;&nbsp; Натуральные хлопковые ткани. Практичность в повседневном использовании.<BR>&nbsp;&nbsp; Состав ткани: 100% хлопок. ";"";"";"";"11 лет,12 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Нижнее белье для девочек,Майка";http://134.249.121.87/Rozetka/Photo/3128.jpg,http://134.249.121.87/Rozetka/Photo/3128_1.jpg
3133;3133;"Ладан Майка кольорова для дівчинки і хл.а ШИРОКА БРЕТЕЛЯ МК10 28 / 98 дів(р) 12356";"12356";55;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3132;3132;"Ладан Майка кольорова для дівчинки і хл.а ШИРОКА БРЕТЕЛЯ МК10 28 / 98 хл(р) 12356";"12356";55;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3135;3135;"Ладан Майка кольорова для дівчинки і хл.а ШИРОКА БРЕТЕЛЯ МК10 30 / 110 дів(р) 12357";"12357";65;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3138;3138;"Ладан Майка + труси кольорові хл. 
Майка+труси білі дів. 26 / 92(р) 10037 01-01, 02-01";"10037 01-01, 02-01";65;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3140;3140;"Ладан Майка + труси кольорові хл. 
Майка+труси білі дів. 32 / 122(р) 10040, 01-01, 02-01";"10040, 01-01, 02-01";70;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3141;3141;"Ладан Майка + труси кольорові хл. 
Майка+труси білі дів. 34 / 134(р) 11651";"11651";96;-1;3;1;"Ладан";"";"";"";"";"";"Импорт";
3147;3147;"Ладан Майка+Труси для хл.а NEW 32 / 122(р) 11650";"11650";96;-1;2;1;"Ладан";"";"";"";"";"";"Импорт";
3148;3148;"Ладан Майка + труси кольорові дів. широка брителя МТ5 34 / 134(р) 11643";"11643";89;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3156;3156;"Ладан Майка-топ МК7 біла 32 / 122(р) 10058";"10058";50;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3164;3164;"Ладан Футболка Біла з вишивкою 26 / 80(р) 10846";"10846";70;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3170;3170;"Ладан Футболка ПАПУГА ФК12 30 / 110(р) 11875";"11875";100;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
3179;3179;"Ладан Футболка дитяча кулір ФК3 24 / 74(р) 10845";"10845";70;-1;1;1;"Ладан";"";"";"";"";"";"Импорт";
